"playerID","total_hits","total_hr","total_rbi","total_sb","firstName","lastName"
"myershy01",1380,32,559,107,"Hi","Myers"
"myerswi01",703,114,377,93,"Wil","Myers"
"nadyxa01",797,104,410,19,"Xavier","Nady"
"naehrti01",527,49,250,5,"Tim","Naehring"
"napolmi01",1125,267,744,39,"Mike","Napoli"
"navardi01",802,77,367,14,"Dioner","Navarro"
"nealch01",858,87,391,48,"Charlie","Neal"
"nealegr01",688,8,200,139,"Greasy","Neale"
"nelsoda01",630,20,211,187,"Dave","Nelson"
"nettlgr01",2225,390,1314,32,"Graig","Nettles"
"nevinph01",1131,208,743,18,"Phil","Nevin"
"newsosk01",910,9,292,67,"Skeeter","Newsome"
"nichobi01",1484,235,948,27,"Bill","Nicholson"
"niemabo01",1018,125,544,10,"Bob","Nieman"
"nilesha01",561,12,152,107,"Harry","Niles"
"nilssda01",789,105,470,15,"Dave","Nilsson"
"nixonot01",1379,11,318,620,"Otis","Nixon"
"nixonru01",670,27,266,0,"Russ","Nixon"
"nixontr01",995,137,555,30,"Trot","Nixon"
"nokesma01",695,136,422,8,"Matt","Nokes"
"norenir01",857,65,453,34,"Irv","Noren"
"northbi01",1016,20,230,395,"Bill","North"
"northji01",1254,153,610,39,"Jim","Northrup"
"northro01",874,108,513,7,"Ron","Northey"
"nortogr01",600,89,338,15,"Greg","Norton"
"nunamle01",533,2,216,36,"Les","Nunamaker"
"nunezab01",601,18,209,38,"Abraham","Nunez"
"nunezed02",775,58,309,141,"Eduardo","Nunez"
"oakesre01",1011,15,397,163,"Rebel","Oakes"
"oberkke01",1354,29,446,62,"Ken","Oberkfell"
"obrieda01",805,20,394,321,"Darby","O'Brien"
"obriepe03",1421,169,736,24,"Pete","O'Brien"
"ochoaal01",597,46,261,56,"Alex","Ochoa"
"oconnda02",1049,39,320,48,"Danny","O'Connell"
"oconnja01",1418,19,738,219,"Jack","O'Connor"
"odeake01",560,40,323,3,"Ken","O'Dea"
"odorro01",726,136,428,62,"Rougned","Odor"
"odoulle01",1140,113,542,36,"Lefty","O'Doul"
"oestero01",1118,42,344,40,"Ron","Oester"
"ofarrbo01",1120,51,549,35,"Bob","O'Farrell"
"offerjo01",1551,57,537,172,"Jose","Offerman"
"officro01",626,32,242,27,"Rowland","Office"
"oglivbe01",1615,235,901,87,"Ben","Oglivie"
"oldriru01",1268,27,471,197,"Rube","Oldring"
"olearch01",731,3,220,74,"Charley","O'Leary"
"oleartr01",1100,127,591,17,"Troy","O'Leary"
"olerujo01",2239,255,1230,11,"John","Olerud"
"olivato01",1917,220,947,86,"Tony","Oliva"
"oliveal01",2743,219,1326,84,"Al","Oliver"
"olivebo01",745,94,419,17,"Bob","Oliver"
"olivege01",546,93,320,24,"Gene","Oliver"
"olivejo01",831,102,476,13,"Joe","Oliver"
"oliveto01",534,0,176,12,"Tom","Oliver"
"olivomi01",905,145,490,53,"Miguel","Olivo"
"olsoniv01",1575,13,446,156,"Ivy","Olson"
"oneilpa01",2105,281,1269,141,"Paul","O'Neill"
"oneilst01",1259,13,537,30,"Steve","O'Neill"
"ontivst01",600,24,224,5,"Steve","Ontiveros"
"oquenjo01",821,14,254,35,"Jose","Oquendo"
"ordonma01",2156,294,1236,94,"Magglio","Ordonez"
"ordonre01",767,12,287,28,"Rey","Ordonez"
"orourfr01",1032,15,430,100,"Frank","O'Rourke"
"orsater01",663,10,237,46,"Ernie","Orsatti"
"orsuljo01",1173,57,405,93,"Joe","Orsulak"
"ortajo01",1619,130,745,79,"Jorge","Orta"
"ortizda01",2472,541,1768,17,"David","Ortiz"
"otisam01",2020,193,1007,341,"Amos","Otis"
"ottme01",2876,511,1860,89,"Mel","Ott"
"outlaji01",529,6,184,24,"Jimmy","Outlaw"
"overbly01",1355,151,675,19,"Lyle","Overbay"
"owenma01",1040,31,497,30,"Marv","Owen"
"owenmi01",929,14,378,36,"Mickey","Owen"
"owenser01",621,26,214,126,"Eric","Owens"
"owensp01",1211,46,439,82,"Spike","Owen"
"owingch01",515,34,210,75,"Chris","Owings"
"ozunama01",963,148,538,26,"Marcell","Ozuna"
"pacioto01",1162,86,503,55,"Tom","Paciorek"
"paddedi01",814,11,334,132,"Dick","Padden"
"padgedo01",573,37,338,6,"Don","Padgett"
"pafkoan01",1796,213,976,38,"Andy","Pafko"
"paganan01",1143,64,414,176,"Angel","Pagan"
"paganjo01",922,52,372,46,"Jose","Pagan"
"pagemi02",560,72,259,104,"Mitchell","Page"
"pagliji01",622,90,326,4,"Jim","Pagliaroni"
"paglimi01",942,134,505,18,"Mike","Pagliarulo"
"pagnoto01",733,44,320,18,"Tom","Pagnozzi"
"palmede01",1229,275,849,48,"Dean","Palmer"
"palmeor01",640,12,226,37,"Orlando","Palmeiro"
"palmera01",3020,569,1835,97,"Rafael","Palmeiro"
"panikjo01",657,38,233,20,"Joe","Panik"
"paquecr01",620,99,377,27,"Craig","Paquette"
"parenfr01",1306,20,471,184,"Freddy","Parent"
"parkeda01",2712,339,1493,154,"Dave","Parker"
"parkewe01",1110,64,470,60,"Wes","Parker"
"parrage01",1312,88,522,96,"Gerardo","Parra"
"parrila01",1789,256,992,30,"Larry","Parrish"
"parrila02",1782,324,1070,28,"Lance","Parrish"
"paskedo01",1613,42,577,293,"Dode","Paskert"
"pasquda01",638,117,390,7,"Dan","Pasqua"
"patekfr01",1340,41,490,385,"Freddie","Patek"
"patteco01",1050,118,431,218,"Corey","Patterson"
"pauliro01",508,33,216,4,"Ronny","Paulino"
"paytoja01",1157,119,522,47,"Jay","Payton"
"pearcst01",572,91,303,13,"Steve","Pearce"
"pearsal02",831,28,214,77,"Albie","Pearson"
"peckiro01",1876,48,740,205,"Roger","Peckinpaugh"
"pedrodu01",1805,140,725,138,"Dustin","Pedroia"
"peitzhe01",1117,16,560,91,"Heinie","Peitz"
"penaca01",1146,286,818,29,"Carlos","Pena"
"penato01",1687,107,708,80,"Tony","Pena"
"pencehu01",1786,242,936,120,"Hunter","Pence"
"pendlte01",1897,140,946,127,"Terry","Pendleton"
"pennicl01",678,36,242,84,"Cliff","Pennington"
"pepitjo01",1315,219,721,41,"Joe","Pepitone"
"peralda01",704,85,330,29,"David","Peralta"
"peraljh01",1761,202,873,17,"Jhonny","Peralta"
"perezma01",771,22,241,11,"Marty","Perez"
"perezne01",1370,64,489,57,"Neifi","Perez"
"perezsa02",942,141,503,4,"Salvador","Perez"
"perezto01",2732,379,1652,49,"Tony","Perez"
"perkicy01",933,30,409,18,"Cy","Perkins"
"perryge01",832,59,396,142,"Gerald","Perry"
"peskyjo01",1455,17,404,53,"Johnny","Pesky"
"petrage01",501,24,192,8,"Geno","Petralli"
"petrori01",1352,210,773,10,"Rico","Petrocelli"
"pettiga01",855,21,259,354,"Gary","Pettis"
"phamth01",504,79,239,69,"Tommy","Pham"
"phelpba01",657,54,345,9,"Babe","Phelps"
"phillbr01",2029,211,951,209,"Brandon","Phillips"
"phillbu02",835,62,356,25,"Bubba","Phillips"
"phillda01",1700,84,729,101,"Dave","Philley"
"phillto02",2023,160,819,177,"Tony","Phillips"
"piazzmi01",2127,427,1335,17,"Mike","Piazza"
"picinva01",743,26,298,31,"Val","Picinich"
"pickeol01",910,9,287,194,"Ollie","Pickering"
"pierrju01",2217,18,517,614,"Juan","Pierre"
"piersji01",1604,104,591,115,"Jim","Piersall"
"pierzaj01",2043,188,909,15,"A. J.","Pierzynski"
"pietto01",717,23,312,80,"Tony","Piet"
"pillake01",798,76,318,83,"Kevin","Pillar"
"pinelba01",723,5,298,71,"Babe","Pinelli"
"pinielo01",1705,102,766,32,"Lou","Piniella"
"pinsova01",2757,256,1169,305,"Vada","Pinson"
"pippwa01",1941,90,998,125,"Wally","Pipp"
"piscost01",545,78,295,16,"Stephen","Piscotty"
"plouftr01",710,106,379,12,"Trevor","Plouffe"
"podsesc01",1096,42,312,309,"Scott","Podsednik"
"polangr01",602,78,304,81,"Gregory","Polanco"
"polanpl01",2142,104,723,81,"Placido","Polanco"
"polloaj01",722,89,311,108,"A. J.","Pollock"
"polonlu01",1417,36,405,321,"Luis","Polonia"
"porteda02",1369,188,826,39,"Darrell","Porter"
"portedi01",774,11,282,23,"Dick","Porter"
"posadjo01",1664,275,1065,20,"Jorge","Posada"
"poseybu01",1380,140,673,23,"Buster","Posey"
"postwa01",1064,210,699,19,"Wally","Post"
"powelbo01",1776,339,1187,20,"Boog","Powell"
"powelja03",689,22,327,65,"Jake","Powell"
"powelra01",890,35,276,51,"Ray","Powell"
"powervi01",1716,126,658,45,"Vic","Power"
"pradoma01",1542,100,609,40,"Martin","Prado"
"prattde01",1996,43,970,247,"Del","Pratt"
"preslji01",875,135,495,9,"Jim","Presley"
"priddje01",1252,61,541,44,"Jerry","Priddy"
"puckeki01",2304,207,1085,134,"Kirby","Puckett"
"puhlte01",1361,62,435,217,"Terry","Puhl"
"puigya01",834,132,415,79,"Yasiel","Puig"
"pujolal01",3202,656,2075,114,"Albert","Pujols"
"puntoni01",798,19,263,104,"Nick","Punto"
"putnapa01",508,63,255,10,"Pat","Putnam"
"pytlafr01",677,7,272,56,"Frankie","Pytlak"
"quentca01",702,154,491,16,"Carlos","Quentin"
"quirkja01",544,43,247,5,"Jamie","Quirk"
"raburry01",626,93,358,16,"Ryan","Raburn"
"radclri01",1267,42,533,40,"Rip","Radcliff"
"raderda01",619,30,235,8,"Dave","Rader"
"raderdo02",1302,155,722,37,"Doug","Rader"
"raineti01",2605,170,980,808,"Tim","Raines"
"ramiral03",1387,115,590,143,"Alexei","Ramirez"
"ramirar01",2303,386,1417,29,"Aramis","Ramirez"
"ramirha01",1834,271,917,281,"Hanley","Ramirez"
"ramirjo01",776,110,391,117,"Jose","Ramirez"
"ramirma02",2574,555,1831,38,"Manny","Ramirez"
"ramirra01",1432,53,484,112,"Rafael","Ramirez"
"ramoswi01",881,123,499,1,"Wilson","Ramos"
"randajo01",1543,123,739,42,"Joe","Randa"
"randlle01",1016,27,322,156,"Lenny","Randle"
"randowi01",2210,54,687,271,"Willie","Randolph"
"raridbi01",682,7,272,47,"Bill","Rariden"
"rasmuco01",891,166,491,35,"Colby","Rasmus"
"rathmo01",521,4,92,82,"Morrie","Rath"
"rawlijo01",928,14,303,92,"Johnny","Rawlings"
"rayjo01",1502,53,594,80,"Johnny","Ray"
"readyra01",547,40,239,27,"Randy","Ready"
"realmjt01",703,84,326,40,"J. T.","Realmuto"
"rebouje01",536,20,202,22,"Jeff","Reboulet"
"reddijo01",1072,140,531,60,"Josh","Reddick"
"redmomi01",649,13,243,1,"Mike","Redmond"
"redusga01",886,90,352,322,"Gary","Redus"
"reedje02",774,61,323,7,"Jeff","Reed"
"reedjo01",1231,27,392,40,"Jody","Reed"
"reesepe01",2170,126,885,232,"Pee Wee","Reese"
"reesepo01",704,44,271,144,"Pokey","Reese"
"reeseri01",512,52,245,16,"Rich","Reese"
"reganbi01",632,18,292,38,"Bill","Regan"
"reichri01",864,116,445,40,"Rick","Reichardt"
"reillch02",595,17,311,132,"Charlie","Reilly"
"reisepe01",786,58,368,87,"Pete","Reiser"
"reitzhe01",801,11,463,122,"Heinie","Reitz"
"reitzke01",1243,68,548,10,"Ken","Reitz"
"relafde01",714,40,308,81,"Desi","Relaford"
"remyje01",1226,7,329,208,"Jerry","Remy"
"rendoan01",994,136,546,45,"Anthony","Rendon"
"renteed01",2327,140,923,294,"Edgar","Renteria"
"repulri01",830,106,416,25,"Rip","Repulski"
"retteme01",693,66,329,68,"Merv","Rettenmund"
"reverbe01",892,7,198,211,"Ben","Revere"
"reyesjo01",2138,145,719,517,"Jose","Reyes"
"reynoca01",1357,80,699,112,"Carl","Reynolds"
"reynocr01",1142,42,377,58,"Craig","Reynolds"
"reynoha01",1233,21,353,250,"Harold","Reynolds"
"reynoma01",1283,298,871,64,"Mark","Reynolds"
"reynorj01",605,35,294,109,"R. J.","Reynolds"
"rhyneha01",508,2,192,13,"Hal","Rhyne"
"ricede01",908,79,441,2,"Del","Rice"
"riceha01",1118,48,506,59,"Harry","Rice"
"riceji01",2452,382,1451,58,"Jim","Rice"
"ricesa01",2987,34,1078,351,"Sam","Rice"
"richabo01",1432,34,390,73,"Bobby","Richardson"
"richage01",1028,26,255,247,"Gene","Richards"
"richbla01",806,13,247,65,"Lance","Richbourg"
"riggsle01",650,28,271,22,"Lew","Riggs"
"rignebi01",510,41,212,25,"Bill","Rigney"
"rigneto01",669,13,315,44,"Topper","Rigney"
"rileser01",637,48,284,20,"Ernie","Riles"
"riosal01",1778,169,794,253,"Alex","Rios"
"ripkebi01",674,20,229,25,"Billy","Ripken"
"ripkeca01",3184,431,1695,36,"Cal","Ripken"
"ripplji01",510,28,251,7,"Jimmy","Ripple"
"ritchcl01",1619,18,675,155,"Claude","Ritchey"
"rivaslu01",541,34,201,81,"Luis","Rivas"
"riverji01",911,83,422,160,"Jim","Rivera"
"riverju01",950,132,539,17,"Juan","Rivera"
"riverlu01",516,28,209,20,"Luis","Rivera"
"rivermi01",1660,61,499,267,"Mickey","Rivers"
"rizzoan01",1204,218,729,57,"Anthony","Rizzo"
"rizzuph01",1588,38,563,149,"Phil","Rizzuto"
"roberbi01",1220,30,352,264,"Bip","Roberts"
"roberbo01",578,115,368,7,"Bob","Robertson"
"roberbr01",1527,97,542,285,"Brian","Roberts"
"roberda01",812,47,364,94,"Dave","Robertson"
"roberda07",721,23,213,243,"Dave","Roberts"
"roberge01",615,20,249,29,"Gene","Robertson"
"roberle01",731,78,328,26,"Leon","Roberts"
"robinbi02",1127,166,641,71,"Bill","Robinson"
"robinbr01",2848,268,1357,28,"Brooks","Robinson"
"robined01",1146,172,723,10,"Eddie","Robinson"
"robinfl01",929,67,426,42,"Floyd","Robinson"
"robinfr02",2943,586,1812,204,"Frank","Robinson"
"robinja02",1518,137,734,197,"Jackie","Robinson"
"robinwi01",1388,18,722,196,"Wilbert","Robinson"
"rodgean01",628,45,245,22,"Andre","Rodgers"
"rodgebu01",704,31,288,17,"Buck","Rodgers"
"rodrial01",3115,696,2086,329,"Alex","Rodriguez"
"rodriau01",1570,124,648,35,"Aurelio","Rodriguez"
"rodriel01",533,16,203,17,"Ellie","Rodriguez"
"rodrihe02",784,160,523,10,"Henry","Rodriguez"
"rodriiv01",2844,311,1332,127,"Ivan","Rodriguez"
"rodrise01",578,81,298,42,"Sean","Rodriguez"
"roeniga01",670,121,410,16,"Gary","Roenicke"
"roettwa01",556,19,245,4,"Wally","Roettger"
"rogelbi01",1375,42,609,82,"Billy","Rogell"
"rojasco01",1660,54,593,74,"Cookie","Rojas"
"rolensc01",2077,316,1287,118,"Scott","Rolen"
"rolfere01",1394,69,497,44,"Red","Rolfe"
"rolliji01",2455,231,936,470,"Jimmy","Rollins"
"rolliri01",887,77,399,17,"Rich","Rollins"
"romanjo01",706,129,417,7,"John","Romano"
"rosarbu01",836,18,367,17,"Buddy","Rosar"
"rosared01",684,106,346,36,"Eddie","Rosario"
"rosebjo01",1206,104,548,67,"John","Roseboro"
"rosenal01",1063,192,717,39,"Al","Rosen"
"rosengo01",557,22,197,12,"Goody","Rosen"
"rosepe01",4256,160,1314,198,"Pete","Rose"
"rossco01",904,132,508,33,"Cody","Ross"
"rossda01",521,106,314,3,"David","Ross"
"rossmcl01",523,3,238,49,"Claude","Rossman"
"rothbr01",804,30,422,189,"Braggo","Roth"
"rothrja01",924,28,327,75,"Jack","Rothrock"
"roushed01",2376,68,981,268,"Edd","Roush"
"rowanaa01",1193,136,536,67,"Aaron","Rowand"
"rowelba01",523,19,217,37,"Bama","Rowell"
"roystje01",1049,40,352,189,"Jerry","Royster"
"ruckejo01",711,21,214,35,"Johnny","Rucker"
"rudijo01",1468,179,810,25,"Joe","Rudi"
"ruelmu01",1242,4,534,61,"Muddy","Ruel"
"ruffire01",521,36,273,1,"Red","Ruffing"
"ruizca01",935,71,415,25,"Carlos","Ruiz"
"runnepe01",1854,49,630,37,"Pete","Runnels"
"russebi01",1926,46,627,167,"Bill","Russell"
"russeji01",959,67,428,59,"Jim","Russell"
"ruthba01",2873,714,2217,123,"Babe","Ruth"
"ryanbr01",604,19,203,67,"Brendan","Ryan"
"ryanco01",988,56,381,69,"Connie","Ryan"
"saboch01",898,116,426,120,"Chris","Sabo"
"saiervi01",775,55,395,121,"Vic","Saier"
"salazlu01",1070,94,455,117,"Luis","Salazar"
"salmoti01",1674,299,1016,48,"Tim","Salmon"
"saltaja01",662,110,381,5,"Jarrod","Saltalamacchia"
"samplbi01",684,46,230,98,"Billy","Sample"
"samueju01",1578,161,703,396,"Juan","Samuel"
"sanchca01",543,31,214,30,"Carlos","Sanchez"
"sanchfr01",1012,48,371,13,"Freddy","Sanchez"
"sanchga01",508,61,266,12,"Gaby","Sanchez"
"sanchre01",1317,15,389,55,"Rey","Sanchez"
"sandbry01",2386,282,1061,344,"Ryne","Sandberg"
"sandede02",558,39,168,186,"Deion","Sanders"
"sandera01",597,42,329,8,"Ray","Sanders"
"sandere02",1666,305,983,304,"Reggie","Sanders"
"sandhe01",781,18,251,21,"Heinie","Sand"
"sandopa01",1248,148,622,12,"Pablo","Sandoval"
"sanguma01",1500,65,585,35,"Manny","Sanguillen"
"santaca01",1284,232,766,46,"Carlos","Santana"
"santibe01",1830,217,920,91,"Benito","Santiago"
"santira01",592,30,214,30,"Ramon","Santiago"
"santoro01",2254,342,1331,35,"Ron","Santo"
"sauerha01",1278,288,876,11,"Hank","Sauer"
"saundmi01",570,81,263,55,"Michael","Saunders"
"saxst01",1949,54,550,444,"Steve","Sax"
"schaapa01",869,57,323,43,"Paul","Schaal"
"schaege01",972,9,309,201,"Germany","Schaefer"
"schalra01",1345,11,594,177,"Ray","Schalk"
"schanwa01",1506,59,710,121,"Wally","Schang"
"schiena01",529,52,228,30,"Nate","Schierholtz"
"schmimi01",2234,548,1595,174,"Mike","Schmidt"
"schmiwa01",619,3,234,57,"Walter","Schmidt"
"schnebr01",781,67,387,4,"Brian","Schneider"
"schoere01",2449,84,773,89,"Red","Schoendienst"
"schofdi01",699,21,211,12,"Dick","Schofield"
"schofdi02",989,56,353,120,"Dick","Schofield"
"schoojo01",751,133,392,8,"Jonathan","Schoop"
"schreos01",829,9,338,52,"Ossee","Schrecongost"
"schripo01",721,16,377,46,"Pop","Schriver"
"schulfr01",1766,92,792,233,"Frank","Schulte"
"schulfr02",1241,47,593,56,"Fred","Schulte"
"schuljo03",558,15,249,35,"Joe","Schultz"
"schumsk01",905,28,284,26,"Skip","Schumaker"
"sciosmi01",1131,68,446,29,"Mike","Scioscia"
"scottev01",1455,20,551,69,"Everett","Scott"
"scottge02",1992,271,1051,69,"George","Scott"
"scottlu01",725,135,436,17,"Luke","Scott"
"scottro01",504,3,150,205,"Rodney","Scott"
"scottto01",699,17,253,125,"Tony","Scott"
"scutama01",1355,77,509,55,"Marco","Scutaro"
"seageco01",545,73,266,10,"Corey","Seager"
"seageky01",1218,198,666,47,"Kyle","Seager"
"seedsbo01",537,28,233,14,"Bob","Seeds"
"seguida01",1412,139,684,17,"David","Segui"
"segurje01",1181,76,376,181,"Jean","Segura"
"seitzke01",1557,74,613,80,"Kevin","Seitzer"
"selbaki01",1807,44,779,334,"Kip","Selbach"
"selkige01",810,108,576,49,"George","Selkirk"
"semiema01",783,108,357,62,"Marcus","Semien"
"seminan01",953,164,556,23,"Andy","Seminick"
"servasc01",611,63,319,3,"Scott","Servais"
"severha01",1245,17,539,35,"Hank","Severeid"
"seweljo01",2226,49,1055,74,"Joe","Sewell"
"sewellu01",1393,20,696,65,"Luke","Sewell"
"sexsori01",1286,306,943,14,"Richie","Sexson"
"seyboso01",1085,51,556,66,"Socks","Seybold"
"seymocy01",1724,52,799,222,"Cy","Seymour"
"shankho01",1440,25,620,185,"Howie","Shanks"
"shannmi01",710,68,367,19,"Mike","Shannon"
"shannsp01",677,3,183,145,"Spike","Shannon"
"sheckji01",2084,56,813,465,"Jimmy","Sheckard"
"sheelea01",1340,48,747,33,"Earl","Sheely"
"sheetla01",607,94,339,6,"Larry","Sheets"
"sheffga01",2689,509,1676,253,"Gary","Sheffield"
"shelbjo01",739,70,313,98,"John","Shelby"
"sheripa01",611,51,257,86,"Pat","Sheridan"
"shindbi01",1564,31,759,318,"Billy","Shindle"
"shochge01",671,10,323,138,"George","Shoch"
"shottbu01",1338,9,290,293,"Burt","Shotton"
"shugafr01",804,22,384,131,"Frank","Shugart"
"siebedi01",1104,32,482,30,"Dick","Siebert"
"siebeno01",1217,132,636,18,"Norm","Siebern"
"sierrru01",2152,306,1322,142,"Ruben","Sierra"
"sievero01",1703,318,1147,14,"Roy","Sievers"
"simmoal01",2927,307,1827,88,"Al","Simmons"
"simmoan01",1029,67,396,65,"Andrelton","Simmons"
"simmote01",2472,248,1389,21,"Ted","Simmons"
"simpsha01",752,73,381,17,"Harry","Simpson"
"simsdu01",580,100,310,6,"Duke","Sims"
"singlch01",609,45,276,81,"Chris","Singleton"
"singlke01",2029,246,1065,21,"Ken","Singleton"
"sisledi01",720,55,360,6,"Dick","Sisler"
"sislege01",2812,102,1175,375,"George","Sisler"
"sistisi01",732,27,260,30,"Sibby","Sisti"
"sizemgr01",1098,150,518,143,"Grady","Sizemore"
"sizemte01",1311,23,430,59,"Ted","Sizemore"
"skinnbo01",1198,103,531,67,"Bob","Skinner"
"skowrbi01",1566,211,888,16,"Bill","Skowron"
"slaglji01",1343,2,344,274,"Jimmy","Slagle"
"slaugdo01",1151,77,476,18,"Don","Slaught"
"slaugen01",2383,169,1304,71,"Enos","Slaughter"
"smallro01",601,61,305,4,"Roy","Smalley"
"smallro02",1454,163,694,27,"Roy","Smalley"
"smithal04",1458,164,676,67,"Al","Smith"
"smithch04",594,69,281,7,"Charley","Smith"
"smithea02",686,46,355,18,"Earl","Smith"
"smithel01",1456,37,665,233,"Mike","Smith"
"smithel02",881,70,541,54,"Elmer","Smith"
"smithha08",715,58,323,7,"Hal","Smith"
"smithja03",1301,40,382,228,"Jack","Smith"
"smithlo01",1488,98,533,370,"Lonnie","Smith"
"smithoz01",2460,28,793,580,"Ozzie","Smith"
"smithre02",1087,27,514,117,"Red","Smith"
"smithre06",2020,314,1092,137,"Reggie","Smith"
"smithse01",934,126,458,22,"Seth","Smith"
"smoakju01",930,191,555,3,"Justin","Smoak"
"smootho01",763,15,269,84,"Homer","Smoot"
"snidedu01",2116,407,1333,99,"Duke","Snider"
"snodgfr01",852,11,351,212,"Fred","Snodgrass"
"snowjt01",1509,189,877,20,"J. T.","Snow"
"snydeco02",902,149,488,28,"Cory","Snyder"
"snydefr01",1122,47,525,37,"Frank","Snyder"
"snyderu01",984,42,319,58,"Russ","Snyder"
"soderer01",764,102,383,18,"Eric","Soderholm"
"sojolu01",671,36,261,28,"Luis","Sojo"
"solarya01",620,75,307,6,"Yangervis","Solarte"
"soltemo01",990,83,599,42,"Moose","Solters"
"soriaal01",2095,412,1159,289,"Alfonso","Soriano"
"sorrepa01",876,166,565,8,"Paul","Sorrento"
"sosasa01",2408,609,1667,234,"Sammy","Sosa"
"sotoge01",619,108,361,3,"Geovany","Soto"
"southbi01",1296,52,561,138,"Billy","Southworth"
"spande01",1498,71,490,185,"Denard","Span"
"spangal01",594,21,175,37,"Al","Spangler"
"speaktr01",3514,117,1529,432,"Tris","Speaker"
"speiech01",1759,112,720,42,"Chris","Speier"
"spencda01",901,105,428,13,"Daryl","Spencer"
"spencji01",1227,146,599,11,"Jim","Spencer"
"spencst01",1090,95,575,21,"Stan","Spence"
"spierbi01",922,37,388,97,"Bill","Spiers"
"spiezsc01",996,119,549,33,"Scott","Spiezio"
"spikech01",502,65,256,27,"Charlie","Spikes"
"spohral01",575,6,199,13,"Al","Spohrer"
"spraged02",1010,152,558,6,"Ed","Sprague"
"springe01",782,160,426,47,"George","Springer"
"staffge01",585,21,291,118,"General","Stafford"
"stahlch01",1546,36,622,189,"Chick","Stahl"
"stahlja01",894,31,437,178,"Jake","Stahl"
"staintu01",585,17,204,27,"Tuck","Stainback"
"stairma01",1366,265,899,30,"Matt","Stairs"
"stanaos01",819,8,321,30,"Oscar","Stanage"
"stanked01",1154,29,364,48,"Eddie","Stanky"
"stanlmi01",1243,117,500,44,"Mickey","Stanley"
"stanlmi02",1138,187,702,13,"Mike","Stanley"
"stantle01",628,77,358,36,"Leroy","Stanton"
"stantmi03",1141,308,785,41,"Giancarlo","Stanton"
"staplda01",550,41,224,6,"Dave","Stapleton"
"stargwi01",2232,475,1540,17,"Willie","Stargell"
"statzji01",737,17,215,77,"Jigger","Statz"
"staubru01",2716,292,1466,47,"Rusty","Staub"
"stearjo01",696,46,312,91,"John","Stearns"
"steinbi02",751,44,311,16,"Bill","Stein"
"steinha01",1578,27,762,202,"Harry","Steinfeldt"
"steinte01",1453,162,745,23,"Terry","Steinbach"
"stengca01",1219,60,535,131,"Casey","Stengel"
"stennre01",1239,41,432,75,"Rennie","Stennett"
"stenzja01",1024,32,533,292,"Jake","Stenzel"
"stephri01",1515,63,773,53,"Riggs","Stephenson"
"stephve01",1859,247,1174,25,"Vern","Stephens"
"stevele01",847,144,531,9,"Lee","Stevens"
"stewabu01",547,32,260,29,"Bud","Stewart"
"stewash01",1653,115,580,196,"Shannon","Stewart"
"stillku01",779,34,310,38,"Kurt","Stillwell"
"stirnsn01",989,29,281,134,"Snuffy","Stirnweiss"
"stiveja01",593,35,357,31,"Jack","Stivetts"
"stockke01",703,23,248,45,"Kevin","Stocker"
"stockmi01",1806,22,696,155,"Milt","Stock"
"stonege01",984,23,268,132,"George","Stone"
"stonejo01",1391,77,707,45,"John","Stone"
"storytr01",568,123,347,65,"Trevor","Story"
"stovage01",1382,15,564,142,"George","Stovall"
"stransa01",790,16,253,216,"Sammy","Strang"
"strawda01",1401,335,1000,221,"Darryl","Strawberry"
"stricge01",633,36,284,12,"George","Strickland"
"stripjo01",1238,24,464,50,"Joe","Stripp"
"strunam01",1418,15,530,185,"Amos","Strunk"
"stuardi01",1055,228,743,2,"Dick","Stuart"
"stubbdr01",687,92,283,161,"Drew","Stubbs"
"stubbfr01",602,104,348,74,"Franklin","Stubbs"
"stynech01",640,51,265,49,"Chris","Stynes"
"suareeu01",747,147,430,26,"Eugenio","Suarez"
"suderpe01",1268,49,541,19,"Pete","Suder"
"sugdejo01",696,3,283,48,"Joe","Sugden"
"suhrgu01",1446,84,818,53,"Gus","Suhr"
"sullibi03",777,21,378,98,"Billy","Sullivan"
"sullibi04",820,29,388,30,"Billy","Sullivan"
"summaho01",905,18,361,44,"Homer","Summa"
"sundbji01",1493,95,624,20,"Jim","Sundberg"
"surhobj01",2326,188,1153,141,"B. J.","Surhoff"
"suthega01",754,24,239,11,"Gary","Sutherland"
"suzukic01",3089,117,780,509,"Ichiro","Suzuki"
"suzukku01",1317,131,682,19,"Kurt","Suzuki"
"sveumda01",597,69,340,10,"Dale","Sveum"
"swansev01",573,7,170,69,"Evar","Swanson"
"sweenbi02",1004,11,389,172,"Bill","Sweeney"
"sweenmi01",1540,215,909,53,"Mike","Sweeney"
"sweenry01",584,23,224,18,"Ryan","Sweeney"
"swiftbo01",635,14,238,10,"Bob","Swift"
"swishni01",1338,245,803,13,"Nick","Swisher"
"swoboro01",624,73,344,20,"Ron","Swoboda"
"tablepa01",1101,47,512,16,"Pat","Tabler"
"taborji01",1021,104,598,69,"Jim","Tabor"
"tannele01",833,3,346,63,"Lee","Tannehill"
"tartada01",1366,262,925,37,"Danny","Tartabull"
"tatisfe01",807,113,448,50,"Fernando","Tatis"
"taubeed01",784,94,419,11,"Ed","Taubensee"
"tavenja01",543,13,243,46,"Jackie","Tavener"
"taverfr01",1029,2,214,300,"Frank","Taveras"
"taverwi01",662,8,128,195,"Willy","Taveras"
"tayloda01",650,44,305,56,"Danny","Taylor"
