log_rent,log_area,sqrt_hoa,rooms,furnished,bathroom,animal_accept
9.080345575359996,5.3471075307174685,52.91502622129181,4.0,1,4.0,1
9.701983176325399,5.488937726156687,57.18391382198319,4.0,1,5.0,1
6.835184586147301,3.332204510175204,18.708286933869708,1.0,0,1.0,1
9.583970756564328,5.393627546352362,64.86909896090742,4.0,1,3.0,0
7.692569648067906,4.127134385045092,22.02271554554524,3.0,0,2.0,0
8.511376306094673,4.709530201312334,33.166247903554,3.0,1,2.0,1
8.259975659768276,5.0689042022202315,31.622776601683793,3.0,0,2.0,1
8.029107054619736,4.248495242049359,26.267851073127396,2.0,1,2.0,1
8.186185994226083,5.0106352940962555,34.36568055487916,3.0,0,2.0,1
8.507748732588238,3.912023005428146,27.85677655436824,1.0,1,1.0,1
8.610865667278873,6.1092475827643655,0.0,3.0,1,3.0,1
7.083387847625295,4.1588830833596715,15.874507866387544,2.0,0,1.0,1
8.600430789986293,6.396929655216146,0.0,5.0,0,7.0,1
8.237479288613633,4.248495242049359,20.73644135332772,1.0,0,1.0,1
7.828436359157585,4.330733340286331,34.058772731852805,3.0,0,2.0,1
8.916371914881694,5.634789603169249,0.0,3.0,0,3.0,1
9.49702194409438,5.147494476813453,37.416573867739416,2.0,0,4.0,1
9.723163998404846,5.5053315359323625,61.644140029689765,3.0,1,4.0,1
7.611347717403621,4.1588830833596715,20.0,2.0,0,1.0,1
6.324358962381311,3.4011973816621555,0.0,1.0,0,1.0,0
7.718685495198466,4.382026634673881,0.0,3.0,0,2.0,1
7.926241523170962,4.465908118654584,28.035691537752374,3.0,0,1.0,1
6.967909201801884,3.912023005428146,15.811388300841896,1.0,0,1.0,1
7.116394144093465,3.912023005428146,20.0,1.0,0,1.0,1
7.623153068476902,3.4011973816621555,0.0,1.0,0,1.0,0
7.461065514354283,3.7612001156935624,14.798648586948742,1.0,0,1.0,1
9.405084448768694,5.703782474656201,0.0,3.0,1,4.0,1
7.408530566894626,4.060443010546419,29.154759474226502,1.0,0,2.0,0
8.0323601479245,3.4011973816621555,37.134889255254286,1.0,0,1.0,0
7.794823152179389,3.9889840465642745,23.895606290697042,2.0,0,1.0,0
8.46863300080086,4.382026634673881,32.4037034920393,2.0,0,2.0,0
7.655864017616056,4.127134385045092,21.908902300206645,2.0,0,2.0,1
7.505492274737424,4.189654742026425,23.45207879911715,2.0,0,2.0,1
7.578656850594762,4.382026634673881,20.0,2.0,0,2.0,1
10.267783383606222,6.327936783729195,92.73618495495704,4.0,0,4.0,1
8.419359831067474,3.4011973816621555,22.360679774997898,1.0,1,1.0,1
7.393263094763838,3.912023005428146,0.0,1.0,0,1.0,1
8.386172928977834,4.394449154672439,24.79919353527449,2.0,1,2.0,1
9.097731427593528,5.384495062789089,49.879855653359705,4.0,0,4.0,0
7.3537223303996315,3.9889840465642745,17.320508075688775,2.0,0,1.0,1
7.105786129481271,4.0943445622221,0.0,2.0,0,1.0,0
7.2196420401307355,4.605170185988092,12.24744871391589,3.0,0,1.0,1
9.685953239986429,5.049856007249537,45.16635916254486,2.0,1,3.0,1
8.860924729719041,5.703782474656201,54.772255750516614,3.0,1,4.0,1
8.109826276018477,3.6635616461296463,26.076809620810597,1.0,1,1.0,0
8.173575486634153,5.0106352940962555,0.0,4.0,0,3.0,1
9.101194924715385,4.941642422609304,47.958315233127195,2.0,1,3.0,1
8.967759126769497,5.480638923341991,52.91502622129181,4.0,0,4.0,1
7.237059026124737,4.248495242049359,0.0,2.0,0,1.0,1
8.642238680390461,6.135564891081739,0.0,4.0,0,7.0,1
7.164720378771857,4.204692619390966,18.734993995195193,3.0,0,1.0,0
7.1569563646156364,4.605170185988092,0.0,2.0,0,1.0,1
7.347943823148687,4.727387818712341,18.708286933869708,3.0,0,3.0,1
8.010359588919783,4.59511985013459,19.748417658131498,3.0,0,2.0,1
7.7437032581737535,4.787491742782046,0.0,2.0,0,1.0,1
8.019612794400267,4.700480365792417,0.0,3.0,0,2.0,1
7.23561914106675,3.6375861597263857,18.49324200890693,1.0,0,1.0,1
7.69484807238461,4.605170185988092,31.606961258558215,3.0,0,1.0,1
8.716207971151853,4.90527477843843,37.12142238654117,4.0,0,2.0,1
8.533066540572527,4.867534450455582,36.578682316343766,3.0,1,2.0,1
7.404279118037268,4.382026634673881,17.46424919657298,3.0,0,2.0,1
9.522958929717996,5.703782474656201,0.0,3.0,0,2.0,1
7.383989457978509,4.276666119016055,13.96424004376894,2.0,0,1.0,0
7.931284761525891,4.248495242049359,32.526911934581186,3.0,0,2.0,1
9.806976652155285,5.978885764901122,46.22769732530488,4.0,1,4.0,1
9.663324996052323,6.29156913955832,0.0,6.0,0,8.0,1
9.52806656577634,5.762051382780177,58.73670062235365,4.0,1,6.0,1
7.011213987350367,3.7376696182833684,13.038404810405298,2.0,0,1.0,1
7.627544390488503,3.9512437185814275,24.758836806279895,1.0,0,1.0,1
9.496270911389157,5.117993812416755,42.2729227756965,3.0,0,2.0,1
7.502738210754851,3.912023005428146,21.61018278497431,1.0,0,1.0,0
7.293017679772782,4.174387269895637,20.29778313018444,2.0,0,2.0,0
8.704336438489406,4.941642422609304,42.42640687119285,4.0,0,4.0,1
7.583247524303362,4.5217885770490405,18.439088914585774,3.0,0,1.0,1
8.484049972822984,5.0106352940962555,34.64101615137755,4.0,0,3.0,0
7.403670290012373,4.0943445622221,15.811388300841896,1.0,0,1.0,1
9.670924779305427,5.730099782973574,44.721359549995796,4.0,1,5.0,1
8.432941638968646,5.0689042022202315,35.7211421989835,2.0,1,3.0,0
8.996156562033445,5.480638923341991,0.0,3.0,0,5.0,1
7.719129840906732,4.174387269895637,21.213203435596427,3.0,0,2.0,0
8.564649132572534,5.298317366548036,0.0,3.0,0,2.0,1
8.524168805152662,4.867534450455582,34.20526275297414,3.0,0,5.0,1
7.45876269238096,3.044522437723423,22.781571499789035,1.0,0,1.0,1
7.7354333524996886,4.219507705176107,22.9128784747792,2.0,0,1.0,1
7.2456550675945355,3.6888794541139363,21.213203435596427,1.0,0,1.0,1
8.11312710422178,5.736572297479192,0.0,4.0,0,3.0,1
7.491645473605133,4.634728988229636,25.199206336708304,2.0,0,1.0,0
10.067729995930177,6.476972362889683,64.03124237432849,5.0,1,7.0,1
6.799055862058796,3.4011973816621555,19.493588689617926,1.0,1,1.0,0
8.83346272071993,5.043425116919247,34.64101615137755,4.0,0,5.0,0
8.017307507688582,4.672828834461906,20.0,2.0,0,2.0,1
9.940301525658844,5.8289456176102075,72.11102550927978,4.0,1,5.0,1
7.374629015218945,4.248495242049359,16.583123951777,3.0,0,1.0,0
7.214504414151143,4.060443010546419,17.60681686165901,2.0,0,2.0,1
8.311398278436641,4.248495242049359,23.853720883753127,3.0,1,2.0,0
8.508555998020574,5.480638923341991,17.320508075688775,3.0,0,3.0,1
8.39773375137891,4.867534450455582,36.05551275463989,3.0,0,2.0,1
9.844798556187449,5.736572297479192,83.06623862918075,5.0,0,6.0,1
7.650644551436897,4.0943445622221,27.03701166919155,1.0,0,1.0,1
9.802561633946167,5.765191102784844,70.71067811865476,4.0,0,6.0,0
7.3277805384216315,4.394449154672439,18.708286933869708,2.0,0,1.0,1
9.003562174748238,5.723585101952381,0.0,3.0,0,5.0,1
8.316055720364643,4.727387818712341,31.622776601683793,2.0,0,2.0,1
9.318297513481275,5.634789603169249,63.245553203367585,3.0,0,4.0,0
9.736251633160215,5.598421958998375,52.91502622129181,3.0,0,3.0,1
7.903226808730733,4.356708826689592,25.39685019840059,2.0,0,1.0,1
7.347943823148687,4.0943445622221,0.0,1.0,0,2.0,1
6.710523109452428,3.4011973816621555,0.0,1.0,0,1.0,1
7.301147805856032,4.060443010546419,24.372115213907882,2.0,0,1.0,1
7.698029170272805,4.174387269895637,18.708286933869708,1.0,0,1.0,1
7.790696031174738,4.060443010546419,24.08318915758459,1.0,0,1.0,0
7.844632644464681,3.091042453358316,19.621416870348583,1.0,0,1.0,1
8.349011198176003,3.4657359027997265,28.478061731796284,1.0,1,1.0,0
8.861917004235215,5.170483995038151,36.742346141747674,3.0,0,5.0,1
8.984693690443855,5.857933154483459,0.0,7.0,0,5.0,1
8.937218450855731,5.560681631015528,50.695167422546305,4.0,1,4.0,1
7.837159650001675,4.605170185988092,0.0,2.0,0,1.0,1
8.39795910349254,4.174387269895637,27.386127875258307,1.0,1,1.0,0
9.77905747415795,6.396929655216146,36.05551275463989,7.0,1,6.0,0
8.602269363771356,5.703782474656201,0.0,4.0,0,3.0,1
9.21632244365373,6.063785208687608,0.0,4.0,0,3.0,1
9.596962392282867,5.560681631015528,63.245553203367585,5.0,0,5.0,0
9.085910293598007,5.351858133476067,0.0,3.0,0,4.0,0
7.944846711001996,4.634728988229636,29.748949561287034,3.0,0,2.0,0
7.639642287858013,4.127134385045092,20.0,2.0,0,2.0,1
8.48673398393153,4.382026634673881,33.166247903554,2.0,1,2.0,1
7.088408778675395,4.0943445622221,0.0,1.0,0,1.0,0
8.507142855562735,3.295836866004329,37.469987990390386,1.0,0,1.0,0
9.496270911389157,6.186208623900494,67.92643079096678,4.0,0,6.0,0
7.7336835707759,3.6888794541139363,21.908902300206645,1.0,1,1.0,1
8.226840890408578,4.0943445622221,28.39013913315678,2.0,1,1.0,1
8.005700678662542,4.1588830833596715,25.787593916455254,2.0,0,2.0,1
9.71776020260734,6.492239835020471,73.35529974037323,5.0,0,7.0,1
7.99699040583765,4.127134385045092,22.06807649071391,3.0,0,2.0,1
7.038783541388542,3.912023005428146,13.416407864998739,2.0,0,1.0,1
9.11305824916963,5.940171252720432,0.0,3.0,0,4.0,1
8.21851757748959,4.897839799950911,31.622776601683793,3.0,0,3.0,0
8.509362612301048,4.30406509320417,33.24154027718932,2.0,1,2.0,1
8.274866820685254,4.219507705176107,34.39476704383968,2.0,1,2.0,1
7.679251425953058,3.4965075614664802,21.6794833886788,1.0,0,1.0,1
7.018401799069201,4.0943445622221,0.0,2.0,0,1.0,1
8.40827078419205,3.912023005428146,26.589471600616662,1.0,1,1.0,0
7.891330757661889,4.04305126783455,28.879058156387302,2.0,0,2.0,1
7.368970402194793,3.6635616461296463,23.0,1.0,0,1.0,1
6.687108607866515,3.8066624897703196,5.477225575051661,1.0,0,1.0,0
8.815518423966498,5.3981627015177525,44.49719092257398,3.0,0,2.0,1
8.454679286026995,4.941642422609304,50.0,3.0,1,2.0,1
9.697078200213083,6.476972362889683,75.61745830163825,5.0,0,4.0,1
9.734477009801846,5.3471075307174685,0.0,5.0,0,4.0,1
8.268731832117737,4.605170185988092,32.046840717924134,4.0,0,2.0,1
9.39099387166944,5.393627546352362,50.0,3.0,1,3.0,1
7.3727463664043285,3.7376696182833684,20.0,1.0,0,1.0,1
8.32239411311117,4.584967478670572,29.8496231131986,3.0,0,2.0,1
9.134322885552267,5.0106352940962555,57.358521598799946,3.0,0,1.0,1
8.236155661683124,5.135798437050262,0.0,3.0,0,3.0,1
7.400009517162692,4.0943445622221,1.0,2.0,0,1.0,1
8.252706676567644,4.787491742782046,13.674794331177344,3.0,0,4.0,1
8.610136937058975,4.955827057601261,37.416573867739416,2.0,0,3.0,1
8.045908742270779,4.499809670330265,22.360679774997898,2.0,0,2.0,0
9.10242102975669,4.941642422609304,48.98979485566356,3.0,0,3.0,1
7.356918242356021,3.258096538021482,18.027756377319946,1.0,0,1.0,1
6.68586094706836,2.995732273553991,0.0,1.0,0,1.0,0
6.326149473155099,3.1780538303479458,0.0,1.0,0,1.0,0
8.155362120328135,4.941642422609304,18.708286933869708,3.0,0,2.0,1
8.294799358992574,4.897839799950911,25.495097567963924,4.0,0,2.0,0
8.618485442898109,5.991464547107982,51.720402163943,5.0,0,4.0,1
7.197435354096591,2.8903717578961645,25.059928172283335,1.0,0,1.0,1
8.427049641563272,4.127134385045092,39.370039370059054,1.0,0,1.0,1
9.105313134108476,5.2574953720277815,42.30839160261236,3.0,1,3.0,1
7.934155233536322,4.382026634673881,29.154759474226502,3.0,0,2.0,1
8.112227958349724,3.6375861597263857,18.708286933869708,1.0,0,1.0,1
7.577121930876679,4.718498871295094,21.02379604162864,2.0,0,3.0,1
7.387090235656757,2.70805020110221,22.360679774997898,1.0,0,1.0,0
7.1808311990445555,3.367295829986474,16.0312195418814,1.0,0,1.0,1
7.142036574706803,4.007333185232471,14.142135623730951,2.0,0,1.0,1
8.415381925269553,4.477336814478207,43.58898943540674,3.0,0,1.0,1
7.45298232946546,4.605170185988092,0.0,4.0,0,1.0,1
7.711101251840158,4.5217885770490405,16.3707055437449,3.0,0,2.0,1
8.774622220696997,5.0369526024136295,43.01162633521314,4.0,0,2.0,1
9.6614159913364,5.480638923341991,53.38539126015655,4.0,0,3.0,1
7.218176838403408,3.332204510175204,0.0,1.0,1,1.0,1
7.172424577124845,3.912023005428146,0.0,1.0,0,1.0,0
9.27049429479593,5.19295685089021,45.8257569495584,3.0,0,3.0,1
6.918695219020472,3.5553480614894135,12.24744871391589,1.0,0,1.0,0
8.173575486634153,4.1588830833596715,0.0,2.0,0,1.0,1
7.540090320145325,4.0943445622221,23.45207879911715,2.0,0,1.0,1
8.785692444451245,5.476463551931511,0.0,4.0,1,4.0,1
8.171599480345463,4.867534450455582,33.166247903554,3.0,1,2.0,0
7.516433302915632,4.442651256490317,28.460498941515414,2.0,0,2.0,0
8.001689978099135,4.31748811353631,25.495097567963924,2.0,1,2.0,1
7.510977752014095,4.499809670330265,0.0,2.0,0,2.0,1
7.552237287560802,4.605170185988092,17.320508075688775,3.0,0,1.0,1
7.668093709082406,4.248495242049359,25.88435821108957,2.0,0,2.0,0
7.675546002537848,4.454347296253507,28.284271247461902,3.0,0,1.0,1
7.615791072035833,3.367295829986474,22.0,1.0,0,1.0,1
7.715123603632105,4.406719247264253,21.213203435596427,2.0,0,2.0,1
7.734558844354756,4.007333185232471,25.298221281347036,2.0,0,1.0,1
7.87587915949631,3.8501476017100584,20.0,1.0,1,1.0,0
8.434028950155469,3.4965075614664802,23.45207879911715,1.0,0,1.0,0
7.864419904994565,3.912023005428146,25.495097567963924,1.0,0,1.0,0
8.438799123988225,5.0689042022202315,45.43126676640219,4.0,0,2.0,1
7.249925536717988,4.127134385045092,15.165750888103101,3.0,0,2.0,0
7.373374309910049,4.382026634673881,0.0,2.0,0,1.0,1
8.855663430700124,5.135798437050262,38.72983346207417,3.0,0,4.0,1
7.744569809354496,4.219507705176107,20.0,2.0,0,2.0,1
8.601718146485926,5.703782474656201,0.0,4.0,1,4.0,1
7.366445148327599,3.912023005428146,10.0,2.0,0,1.0,1
8.048468743668883,4.382026634673881,28.705400188814647,2.0,0,2.0,1
7.059617628291383,3.6888794541139363,17.320508075688775,2.0,0,1.0,1
9.166701914946353,5.598421958998375,53.75872022286245,3.0,0,4.0,1
7.329093736246592,4.31748811353631,18.973665961010276,3.0,0,1.0,1
8.119100837637486,4.0943445622221,22.360679774997898,1.0,0,2.0,1
9.435881047890113,5.703782474656201,60.0,4.0,0,5.0,1
7.2640301428995295,4.290459441148391,12.24744871391589,2.0,0,1.0,1
7.173958319756794,4.442651256490317,15.165750888103101,2.0,0,1.0,1
7.798523053625206,4.605170185988092,0.0,3.0,0,3.0,1
6.928537818164665,3.8918202981106265,17.60681686165901,1.0,0,1.0,1
7.715569534520208,3.5553480614894135,20.493901531919196,1.0,1,1.0,1
9.749170192151771,5.480638923341991,41.23105625617661,3.0,0,4.0,0
6.81783057145415,3.8066624897703196,0.0,1.0,0,1.0,1
8.131824785007195,4.007333185232471,23.769728648009426,2.0,1,1.0,1
9.723163998404846,5.720311776607412,58.54912467321779,4.0,1,3.0,1
9.313799080344413,6.432940092739179,0.0,5.0,0,5.0,1
7.334981878871814,4.007333185232471,15.811388300841896,2.0,0,1.0,0
8.038189179973203,3.7376696182833684,24.49489742783178,1.0,1,1.0,1
7.454141078146678,4.882801922586371,0.0,3.0,0,3.0,1
7.355001921105257,3.970291913552122,25.019992006393608,2.0,0,1.0,1
9.91492193016179,6.905753276311464,0.0,7.0,1,10.0,1
7.934155233536322,3.091042453358316,18.708286933869708,1.0,1,1.0,0
7.147559271189454,3.5553480614894135,18.708286933869708,1.0,0,1.0,1
9.271435471335993,5.241747015059643,44.384682042344295,4.0,0,2.0,1
9.208939391060555,5.926926025970411,0.0,4.0,1,5.0,1
7.484368643286131,4.174387269895637,17.74823934929885,2.0,0,1.0,1
9.127176130715414,6.135564891081739,0.0,4.0,1,6.0,1
7.860956364876389,5.0106352940962555,13.416407864998739,2.0,0,1.0,1
8.415160465851086,5.857933154483459,0.0,2.0,0,2.0,1
9.311994025702683,5.560681631015528,58.915193286621744,4.0,1,5.0,1
7.213031659834869,4.110873864173311,8.94427190999916,1.0,0,1.0,1
7.984121958702927,5.1647859739235145,0.0,4.0,0,3.0,1
7.659171367666058,4.248495242049359,16.431676725154983,2.0,1,1.0,1
7.659171367666058,4.0943445622221,22.80350850198276,2.0,1,1.0,1
8.640118538253535,5.69035945432406,0.0,6.0,0,4.0,1
8.304494897963567,4.564348191467836,31.54362059117501,2.0,1,2.0,0
9.332558004700433,5.0106352940962555,55.04543577809154,4.0,0,2.0,1
8.790573479157159,5.926926025970411,0.0,4.0,0,4.0,1
7.667158255319148,4.248495242049359,24.49489742783178,3.0,0,1.0,1
8.780326390946605,4.844187086458591,32.2490309931942,4.0,0,3.0,1
8.212839584676484,4.204692619390966,29.154759474226502,2.0,0,2.0,0
8.367764677924308,3.912023005428146,27.386127875258307,1.0,1,2.0,0
7.611842399580417,4.02535169073515,22.40535650240808,2.0,0,1.0,1
7.9441374911141125,4.007333185232471,24.657656011875904,2.0,1,1.0,1
6.866933284461882,3.5263605246161616,0.0,1.0,0,1.0,0
7.305188215393037,4.219507705176107,22.315913604421397,2.0,0,1.0,0
7.696212639346407,4.382026634673881,20.0,2.0,0,1.0,0
7.845024417241484,4.787491742782046,25.495097567963924,3.0,0,1.0,0
7.763021309018518,3.912023005428146,26.795522013948524,1.0,0,1.0,0
7.4815557019095165,4.356708826689592,20.784609690826528,2.0,0,2.0,1
8.478244441277663,4.499809670330265,29.664793948382652,2.0,0,2.0,1
9.072915696064511,5.768320995793772,0.0,5.0,0,4.0,0
8.697846691109495,6.327936783729195,46.79743582719036,5.0,0,6.0,1
7.823645930834952,3.2188758248682006,24.49489742783178,1.0,0,1.0,1
6.859614903654202,3.6109179126442243,16.431676725154983,1.0,0,1.0,1
8.512783482927537,4.553876891600541,32.37282811247729,3.0,0,1.0,1
8.156223323194624,4.867534450455582,37.416573867739416,3.0,0,3.0,1
8.31581113188354,5.598421958998375,0.0,5.0,0,4.0,1
6.579251212010101,3.6888794541139363,0.0,1.0,0,1.0,0
7.57353126274595,4.174387269895637,19.131126469708992,2.0,0,2.0,1
7.252053951852814,3.8066624897703196,18.708286933869708,1.0,0,1.0,0
7.643482907077201,2.995732273553991,0.0,1.0,1,1.0,0
9.71534911042061,6.579251212010101,80.44252606675154,4.0,0,5.0,1
7.986164860332727,4.382026634673881,16.73320053068151,3.0,1,2.0,1
6.959398512133975,4.499809670330265,0.0,2.0,0,1.0,1
6.983789965258135,4.0943445622221,0.0,1.0,0,2.0,1
8.555259392222693,3.8066624897703196,39.370039370059054,1.0,1,1.0,0
8.917310693197807,4.605170185988092,65.72670690061993,1.0,0,2.0,0
9.633645398212678,6.315358001522335,52.91502622129181,4.0,0,6.0,0
8.397057390176256,5.521460917862246,0.0,4.0,0,3.0,1
8.452974619089586,4.5217885770490405,25.357444666211933,3.0,0,2.0,1
9.825526011066415,4.584967478670572,56.36488268416781,1.0,1,2.0,1
7.848153086199526,4.736198448394496,31.096623610932426,3.0,0,2.0,1
7.876258882303226,3.295836866004329,25.495097567963924,1.0,1,1.0,0
8.237743803890933,5.41610040220442,0.0,1.0,0,2.0,1
7.650644551436897,3.4011973816621555,19.493588689617926,1.0,0,1.0,1
8.356789669923213,4.90527477843843,14.142135623730951,3.0,0,3.0,1
8.545780648268149,5.0106352940962555,27.386127875258307,4.0,0,3.0,0
8.863898604317479,5.247024072160486,31.622776601683793,4.0,0,2.0,1
7.87587915949631,3.8501476017100584,20.0,1.0,1,1.0,0
7.118826249062078,4.787491742782046,0.0,3.0,0,1.0,1
8.034306936339489,4.499809670330265,30.0,3.0,0,2.0,1
8.937612591306213,5.857933154483459,0.0,4.0,1,5.0,0
8.428143374582726,5.075173815233827,0.0,3.0,0,4.0,1
8.41913925094085,5.0106352940962555,42.42640687119285,3.0,0,2.0,1
7.973155433444133,3.5553480614894135,28.106938645110393,1.0,0,1.0,1
6.326149473155099,3.2188758248682006,0.0,1.0,0,1.0,0
9.772239265926174,5.480638923341991,57.0087712549569,4.0,0,4.0,1
8.731174900938061,5.0106352940962555,41.23105625617661,4.0,0,2.0,0
6.565264970035361,2.995732273553991,0.0,1.0,0,1.0,1
7.671826797878781,4.442651256490317,26.267851073127396,3.0,0,2.0,1
7.747164966520335,3.912023005428146,20.0,2.0,1,1.0,1
9.363061458993847,5.2832037287379885,64.8074069840786,3.0,0,3.0,1
8.216898580913613,4.248495242049359,28.284271247461902,3.0,0,2.0,1
8.64135583403666,5.393627546352362,43.01162633521314,3.0,0,2.0,1
8.74909824839902,5.598421958998375,34.64101615137755,4.0,0,3.0,1
8.094988759303774,4.605170185988092,25.495097567963924,3.0,0,2.0,1
9.235032984566555,5.272999558563747,37.416573867739416,4.0,0,6.0,1
8.43511508038063,5.075173815233827,0.0,3.0,0,3.0,1
9.0410929746695,6.152732694704104,0.0,4.0,0,6.0,1
7.366445148327599,4.0943445622221,19.131126469708992,3.0,0,2.0,1
9.523690191176541,5.703782474656201,0.0,4.0,0,4.0,1
9.221280312014517,5.799092654460526,28.284271247461902,5.0,0,6.0,1
8.506334448081361,4.6913478822291435,22.271057451320086,1.0,1,2.0,1
9.732105935780508,5.480638923341991,60.8276253029822,4.0,1,5.0,1
7.861341795599989,5.0106352940962555,0.0,3.0,0,2.0,1
8.80732226751107,5.298317366548036,41.83300132670378,3.0,0,2.0,1
7.997326822998097,4.941642422609304,21.79449471770337,4.0,0,3.0,1
9.412464556066316,4.663439094112067,34.20526275297414,2.0,1,2.0,0
8.591558273371545,4.5217885770490405,25.39685019840059,2.0,1,2.0,1
7.903965634032166,3.5553480614894135,19.493588689617926,1.0,0,1.0,1
8.33375100695358,4.248495242049359,34.64101615137755,3.0,0,2.0,1
9.012864567410551,4.30406509320417,33.166247903554,2.0,1,1.0,1
8.002359546252707,4.23410650459726,29.206163733020468,2.0,0,2.0,1
6.736966958001855,3.912023005428146,0.0,1.0,0,1.0,0
8.504918160540624,6.1092475827643655,0.0,5.0,0,3.0,1
7.603897968521881,4.219507705176107,24.351591323771842,2.0,0,1.0,1
8.502485562543963,4.2626798770413155,40.620192023179804,1.0,0,1.0,1
7.572502985020384,4.23410650459726,22.360679774997898,2.0,1,1.0,1
7.519149957669823,3.4657359027997265,14.035668847618199,1.0,0,1.0,1
7.706612913964197,4.04305126783455,18.708286933869708,2.0,1,1.0,1
7.937374696163295,3.332204510175204,22.360679774997898,1.0,1,1.0,1
7.75190533307861,3.6635616461296463,17.320508075688775,1.0,1,1.0,1
7.8632667240095735,4.941642422609304,27.386127875258307,3.0,0,3.0,1
8.471568013389962,5.075173815233827,0.0,3.0,0,3.0,1
9.033125752550372,5.459585514144159,50.84289527554464,3.0,0,3.0,1
8.223627175805483,5.14166355650266,34.64101615137755,3.0,0,2.0,1
9.067047202149707,4.9344739331306915,45.24378410345447,3.0,0,2.0,1
8.10892415597534,5.075173815233827,27.622454633866266,4.0,0,3.0,1
7.212294468500341,4.0943445622221,22.02271554554524,2.0,0,1.0,1
8.344505083590521,4.897839799950911,40.98780306383839,3.0,0,3.0,1
7.757906208351747,4.248495242049359,29.949958263743873,2.0,0,1.0,1
7.408530566894626,4.04305126783455,10.0,2.0,0,1.0,1
9.210340371976184,5.480638923341991,50.99019513592785,3.0,1,3.0,1
6.741700694652055,3.912023005428146,0.0,1.0,0,1.0,0
8.567125560164447,4.787491742782046,38.34057902536163,3.0,0,2.0,1
8.384347278082808,5.298317366548036,53.85164807134504,3.0,0,3.0,1
9.237955539009157,6.349138991379798,0.0,6.0,1,6.0,1
8.615045591583742,4.976733742420574,38.24918299781056,2.0,1,2.0,1
7.239214973779806,4.248495242049359,8.94427190999916,2.0,0,1.0,0
9.430278792341444,4.442651256490317,60.8276253029822,2.0,1,2.0,1
8.08394570229562,4.941642422609304,0.0,3.0,0,2.0,0
9.760194382709651,5.560681631015528,54.772255750516614,4.0,0,5.0,1
8.700847193443972,5.351858133476067,42.42640687119285,4.0,0,4.0,1
6.844815479208263,4.060443010546419,16.73320053068151,2.0,0,1.0,1
8.82981174915805,4.700480365792417,44.0,1.0,0,1.0,1
7.787382026484701,4.276666119016055,28.635642126552707,2.0,0,2.0,1
10.904670751428245,6.551080335043404,0.0,4.0,0,7.0,1
8.901911226379612,4.219507705176107,32.2490309931942,1.0,0,2.0,1
8.293299358711323,4.605170185988092,34.161381705077446,3.0,0,3.0,1
9.076123029856374,5.480638923341991,41.43669871020132,3.0,1,2.0,1
8.417372856134026,4.6443908991413725,28.0,3.0,0,1.0,1
7.591357046698551,4.248495242049359,17.029386365926403,1.0,1,1.0,1
8.195609567288775,4.204692619390966,30.331501776206203,1.0,1,1.0,1
8.296297112642508,5.075173815233827,0.0,4.0,1,2.0,1
7.415175109613295,4.1588830833596715,14.66287829861518,3.0,0,1.0,0
9.288226910633254,4.941642422609304,44.721359549995796,3.0,1,3.0,0
7.048386408721883,3.6375861597263857,19.390719429665317,1.0,0,1.0,0
8.059592328887545,3.5263605246161616,19.28730152198591,1.0,0,1.0,1
7.848543482456679,3.9889840465642745,23.130067012440755,2.0,0,1.0,1
9.058586816748646,3.9889840465642745,32.4037034920393,1.0,1,1.0,0
8.307212626628308,5.298317366548036,0.0,3.0,0,2.0,1
8.31996102188653,4.672828834461906,33.49626844888845,3.0,0,2.0,1
7.8343923029104365,4.248495242049359,29.647934160747187,2.0,0,2.0,1
7.845807502637805,2.995732273553991,24.535688292770594,1.0,1,1.0,1
8.116715624819111,4.454347296253507,31.654383582688826,2.0,0,1.0,1
7.329749689041512,3.4011973816621555,0.0,1.0,0,1.0,1
7.987864096085687,4.68213122712422,28.74021572639983,3.0,1,2.0,1
7.970740390007095,5.521460917862246,0.0,4.0,0,3.0,1
8.026170194946426,4.382026634673881,27.202941017470888,2.0,0,1.0,1
7.667158255319148,4.290459441148391,31.96873472629156,2.0,0,1.0,1
7.3427791893318455,3.8066624897703196,15.811388300841896,1.0,0,1.0,1
7.472500744737558,3.8066624897703196,0.0,2.0,0,2.0,0
8.989194823324645,5.541263545158426,63.245553203367585,4.0,1,4.0,1
9.200391041122515,5.37989735354046,51.419840528729765,4.0,0,3.0,1
7.768956044538332,4.248495242049359,21.72556098240043,1.0,0,1.0,1
6.799055862058796,3.2188758248682006,0.0,1.0,0,1.0,0
8.235625719964311,4.700480365792417,20.0,3.0,0,3.0,1
9.344871264933788,4.382026634673881,34.64101615137755,2.0,0,2.0,1
9.187071745036828,5.560681631015528,0.0,3.0,0,5.0,1
8.14351740579748,3.912023005428146,24.979991993593593,2.0,0,2.0,1
7.147559271189454,4.0943445622221,20.73644135332772,2.0,0,1.0,0
8.84980082722101,5.991464547107982,0.0,3.0,1,6.0,1
8.316055720364643,4.727387818712341,31.622776601683793,2.0,0,1.0,1
9.528794103094718,5.991464547107982,62.44997998398398,4.0,0,4.0,1
7.931284761525891,4.1588830833596715,21.213203435596427,2.0,0,2.0,1
8.61122983334262,4.406719247264253,44.94441010848846,2.0,1,1.0,1
8.02059914989697,4.174387269895637,28.284271247461902,2.0,0,1.0,1
8.788288460263619,4.852030263919617,34.058772731852805,4.0,0,3.0,1
6.930494765951626,3.6375861597263857,7.745966692414834,1.0,0,1.0,0
